From;To;Type;Through;Data;Comment
2176;3234;impassable;0;0;
2177;3234;impassable;0;0;
2178;3234;impassable;0;0;
2179;3234;impassable;0;0;
2180;3234;impassable;0;0;
2181;3234;impassable;0;0;
2182;3234;impassable;0;0;
2183;3234;impassable;0;0;
2184;3234;impassable;0;0;
2185;3234;impassable;0;0;
2186;3234;impassable;0;0;
2187;3234;impassable;0;0;
2188;3234;impassable;0;0;
2189;3234;impassable;0;0;
2190;3234;impassable;0;0;
2191;3234;impassable;0;0;
2192;3234;impassable;0;0;
2193;3234;impassable;0;0;
2194;3234;impassable;0;0;
2195;3234;impassable;0;0;
2196;3234;impassable;0;0;
2197;3234;impassable;0;0;
2198;3234;impassable;0;0;
2199;3234;impassable;0;0;
2200;3234;impassable;0;0;
2201;3234;impassable;0;0;
2202;3234;impassable;0;0;
2203;3234;impassable;0;0;
2204;3234;impassable;0;0;
2205;3234;impassable;0;0;
2206;3234;impassable;0;0;
2207;3234;impassable;0;0;
2208;3234;impassable;0;0;
2209;3234;impassable;0;0;
2210;3234;impassable;0;0;
2211;3234;impassable;0;0;
2212;3234;impassable;0;0;
2213;3234;impassable;0;0;
2214;3234;impassable;0;0;
2215;3234;impassable;0;0;
2216;3234;impassable;0;0;
2217;3234;impassable;0;0;
2218;3234;impassable;0;0;
2219;3234;impassable;0;0;
2220;3234;impassable;0;0;
2221;3234;impassable;0;0;
2222;3234;impassable;0;0;
2223;3234;impassable;0;0;
2224;3234;impassable;0;0;
2225;3234;impassable;0;0;
2226;3234;impassable;0;0;
2227;3234;impassable;0;0;
2228;3234;impassable;0;0;
2229;3234;impassable;0;0;
2230;3234;impassable;0;0;
2231;3234;impassable;0;0;
2232;3234;impassable;0;0;
2233;3234;impassable;0;0;
2234;3234;impassable;0;0;
2235;3234;impassable;0;0;
2236;3234;impassable;0;0;
2237;3234;impassable;0;0;
2238;3234;impassable;0;0;
2239;3234;impassable;0;0;
2240;3234;impassable;0;0;
2241;3234;impassable;0;0;
2242;3234;impassable;0;0;
2243;3234;impassable;0;0;
2244;3234;impassable;0;0;
2245;3234;impassable;0;0;
2246;3234;impassable;0;0;
2247;3234;impassable;0;0;
2248;3234;impassable;0;0;
2249;3234;impassable;0;0;
2250;3234;impassable;0;0;
2251;3234;impassable;0;0;
2252;3234;impassable;0;0;
2253;3234;impassable;0;0;
2254;3234;impassable;0;0;
2255;3234;impassable;0;0;
2256;3234;impassable;0;0;
2257;3234;impassable;0;0;
2258;3234;impassable;0;0;
2259;3234;impassable;0;0;
2260;3234;impassable;0;0;
2261;3234;impassable;0;0;
2262;3234;impassable;0;0;
2263;3234;impassable;0;0;
2264;3234;impassable;0;0;
2265;3234;impassable;0;0;
2266;3234;impassable;0;0;
2267;3234;impassable;0;0;
2268;3234;impassable;0;0;
2269;3234;impassable;0;0;
2270;3234;impassable;0;0;
2271;3234;impassable;0;0;
2272;3234;impassable;0;0;
2273;3234;impassable;0;0;
2274;3234;impassable;0;0;
2275;3234;impassable;0;0;
2276;3234;impassable;0;0;
2277;3234;impassable;0;0;
2278;3234;impassable;0;0;
2279;3234;impassable;0;0;
2280;3234;impassable;0;0;
2281;3234;impassable;0;0;
2282;3234;impassable;0;0;
2283;3234;impassable;0;0;
2284;3234;impassable;0;0;
2285;3234;impassable;0;0;
2286;3234;impassable;0;0;
2287;3234;impassable;0;0;
2288;3234;impassable;0;0;
2289;3234;impassable;0;0;
2290;3234;impassable;0;0;
2291;3234;impassable;0;0;
2292;3234;impassable;0;0;
2293;3234;impassable;0;0;
2294;3234;impassable;0;0;
2295;3234;impassable;0;0;
2296;3234;impassable;0;0;
2297;3234;impassable;0;0;
2298;3234;impassable;0;0;
2299;3234;impassable;0;0;
2300;3234;impassable;0;0;
2301;3234;impassable;0;0;
2302;3234;impassable;0;0;
2303;3234;impassable;0;0;
2304;3234;impassable;0;0;
2305;3234;impassable;0;0;
2306;3234;impassable;0;0;
2307;3234;impassable;0;0;
2308;3234;impassable;0;0;
2309;3234;impassable;0;0;
2310;3234;impassable;0;0;
2311;3234;impassable;0;0;
2312;3234;impassable;0;0;
2313;3234;impassable;0;0;
2314;3234;impassable;0;0;
2315;3234;impassable;0;0;
2316;3234;impassable;0;0;
2317;3234;impassable;0;0;
2318;3234;impassable;0;0;
2319;3234;impassable;0;0;
2320;3234;impassable;0;0;
2321;3234;impassable;0;0;
2322;3234;impassable;0;0;
2323;3234;impassable;0;0;
2324;3234;impassable;0;0;
2325;3234;impassable;0;0;
2326;3234;impassable;0;0;
2327;3234;impassable;0;0;
2328;3234;impassable;0;0;
2329;3234;impassable;0;0;
2330;3234;impassable;0;0;
2331;3234;impassable;0;0;
2332;3234;impassable;0;0;
2333;3234;impassable;0;0;
2334;3234;impassable;0;0;
2335;3234;impassable;0;0;
2336;3234;impassable;0;0;
2337;3234;impassable;0;0;
2338;3234;impassable;0;0;
2339;3234;impassable;0;0;
2340;3234;impassable;0;0;
2341;3234;impassable;0;0;
2342;3234;impassable;0;0;
2343;3234;impassable;0;0;
2344;3234;impassable;0;0;
2345;3234;impassable;0;0;
2346;3234;impassable;0;0;
2347;3234;impassable;0;0;
2348;3234;impassable;0;0;
2349;3234;impassable;0;0;
2350;3234;impassable;0;0;
2351;3234;impassable;0;0;
2352;3234;impassable;0;0;
2353;3234;impassable;0;0;
2354;3234;impassable;0;0;
2355;3234;impassable;0;0;
2356;3234;impassable;0;0;
2357;3234;impassable;0;0;
2358;3234;impassable;0;0;
2359;3234;impassable;0;0;
2360;3234;impassable;0;0;
2361;3234;impassable;0;0;
2362;3234;impassable;0;0;
2363;3234;impassable;0;0;
2364;3234;impassable;0;0;
2365;3234;impassable;0;0;
2366;3234;impassable;0;0;
2367;3234;impassable;0;0;
2368;3234;impassable;0;0;
2369;3234;impassable;0;0;
2370;3234;impassable;0;0;
2371;3234;impassable;0;0;
2372;3234;impassable;0;0;
2373;3234;impassable;0;0;
2374;3234;impassable;0;0;
2375;3234;impassable;0;0;
2376;3234;impassable;0;0;
2377;3234;impassable;0;0;
2378;3234;impassable;0;0;
2379;3234;impassable;0;0;
2380;3234;impassable;0;0;
2381;3234;impassable;0;0;
2382;3234;impassable;0;0;
2383;3234;impassable;0;0;
2384;3234;impassable;0;0;
2385;3234;impassable;0;0;
2386;3234;impassable;0;0;
2387;3234;impassable;0;0;
2388;3234;impassable;0;0;
2389;3234;impassable;0;0;
2390;3234;impassable;0;0;
2391;3234;impassable;0;0;
2392;3234;impassable;0;0;
2393;3234;impassable;0;0;
2394;3234;impassable;0;0;
2395;3234;impassable;0;0;
2396;3234;impassable;0;0;
2397;3234;impassable;0;0;
2398;3234;impassable;0;0;
2399;3234;impassable;0;0;
2400;3234;impassable;0;0;
2401;3234;impassable;0;0;
2402;3234;impassable;0;0;
2403;3234;impassable;0;0;
2404;3234;impassable;0;0;
2405;3234;impassable;0;0;
2406;3234;impassable;0;0;
2407;3234;impassable;0;0;
2408;3234;impassable;0;0;
2409;3234;impassable;0;0;
2410;3234;impassable;0;0;
2411;3234;impassable;0;0;
2412;3234;impassable;0;0;
2413;3234;impassable;0;0;
2414;3234;impassable;0;0;
2415;3234;impassable;0;0;
2416;3234;impassable;0;0;
2417;3234;impassable;0;0;
2418;3234;impassable;0;0;
2419;3234;impassable;0;0;
2420;3234;impassable;0;0;
2421;3234;impassable;0;0;
2422;3234;impassable;0;0;
2423;3234;impassable;0;0;
2424;3234;impassable;0;0;
2425;3234;impassable;0;0;
2426;3234;impassable;0;0;
2427;3234;impassable;0;0;
2428;3234;impassable;0;0;
2429;3234;impassable;0;0;
2430;3234;impassable;0;0;
2431;3234;impassable;0;0;
2432;3234;impassable;0;0;
2433;3234;impassable;0;0;
2434;3234;impassable;0;0;
2435;3234;impassable;0;0;
2436;3234;impassable;0;0;
2437;3234;impassable;0;0;
2438;3234;impassable;0;0;
2439;3234;impassable;0;0;
2440;3234;impassable;0;0;
2441;3234;impassable;0;0;
2442;3234;impassable;0;0;
2443;3234;impassable;0;0;
2444;3234;impassable;0;0;
2445;3234;impassable;0;0;
2446;3234;impassable;0;0;
2447;3234;impassable;0;0;
2448;3234;impassable;0;0;
2449;3234;impassable;0;0;
2450;3234;impassable;0;0;
2451;3234;impassable;0;0;
2452;3234;impassable;0;0;
2453;3234;impassable;0;0;
2454;3234;impassable;0;0;
2455;3234;impassable;0;0;
2456;3234;impassable;0;0;
2457;3234;impassable;0;0;
2458;3234;impassable;0;0;
2459;3234;impassable;0;0;
2460;3234;impassable;0;0;
2461;3234;impassable;0;0;
2462;3234;impassable;0;0;
2463;3234;impassable;0;0;
2464;3234;impassable;0;0;
2465;3234;impassable;0;0;
2466;3234;impassable;0;0;
2467;3234;impassable;0;0;
2468;3234;impassable;0;0;
2469;3234;impassable;0;0;
2470;3234;impassable;0;0;
2471;3234;impassable;0;0;
2472;3234;impassable;0;0;
2473;3234;impassable;0;0;
2474;3234;impassable;0;0;
2475;3234;impassable;0;0;
2476;3234;impassable;0;0;
2477;3234;impassable;0;0;
2478;3234;impassable;0;0;
2479;3234;impassable;0;0;
2480;3234;impassable;0;0;
2481;3234;impassable;0;0;
2482;3234;impassable;0;0;
2483;3234;impassable;0;0;
2484;3234;impassable;0;0;
2485;3234;impassable;0;0;
2486;3234;impassable;0;0;
2487;3234;impassable;0;0;
2488;3234;impassable;0;0;
2489;3234;impassable;0;0;
2490;3234;impassable;0;0;
2491;3234;impassable;0;0;
2492;3234;impassable;0;0;
2493;3234;impassable;0;0;
2494;3234;impassable;0;0;
2495;3234;impassable;0;0;
2496;3234;impassable;0;0;
2497;3234;impassable;0;0;
2498;3234;impassable;0;0;
2499;3234;impassable;0;0;
2500;3234;impassable;0;0;
2501;3234;impassable;0;0;
2502;3234;impassable;0;0;
2503;3234;impassable;0;0;
2504;3234;impassable;0;0;
2505;3234;impassable;0;0;
2506;3234;impassable;0;0;
2507;3234;impassable;0;0;
2508;3234;impassable;0;0;
2509;3234;impassable;0;0;
2510;3234;impassable;0;0;
2511;3234;impassable;0;0;
2512;3234;impassable;0;0;
2513;3234;impassable;0;0;
2514;3234;impassable;0;0;
2515;3234;impassable;0;0;
2516;3234;impassable;0;0;
2517;3234;impassable;0;0;
2518;3234;impassable;0;0;
2519;3234;impassable;0;0;
2520;3234;impassable;0;0;
2521;3234;impassable;0;0;
2522;3234;impassable;0;0;
2523;3234;impassable;0;0;
2524;3234;impassable;0;0;
2525;3234;impassable;0;0;
2526;3234;impassable;0;0;
2527;3234;impassable;0;0;
2528;3234;impassable;0;0;
2529;3234;impassable;0;0;
2530;3234;impassable;0;0;
2531;3234;impassable;0;0;
2532;3234;impassable;0;0;
2533;3234;impassable;0;0;
2534;3234;impassable;0;0;
2535;3234;impassable;0;0;
2536;3234;impassable;0;0;
2537;3234;impassable;0;0;
2538;3234;impassable;0;0;
2539;3234;impassable;0;0;
2540;3234;impassable;0;0;
2541;3234;impassable;0;0;
2542;3234;impassable;0;0;
2543;3234;impassable;0;0;
2544;3234;impassable;0;0;
2545;3234;impassable;0;0;
2546;3234;impassable;0;0;
2547;3234;impassable;0;0;
2548;3234;impassable;0;0;
2549;3234;impassable;0;0;
2550;3234;impassable;0;0;
2551;3234;impassable;0;0;
2552;3234;impassable;0;0;
2553;3234;impassable;0;0;
2554;3234;impassable;0;0;
2555;3234;impassable;0;0;
2556;3234;impassable;0;0;
2557;3234;impassable;0;0;
2558;3234;impassable;0;0;
2559;3234;impassable;0;0;
2560;3234;impassable;0;0;
2561;3234;impassable;0;0;
2562;3234;impassable;0;0;
2563;3234;impassable;0;0;
2564;3234;impassable;0;0;
2565;3234;impassable;0;0;
2566;3234;impassable;0;0;
2567;3234;impassable;0;0;
2568;3234;impassable;0;0;
2569;3234;impassable;0;0;
2570;3234;impassable;0;0;
2571;3234;impassable;0;0;
2572;3234;impassable;0;0;
2573;3234;impassable;0;0;
2574;3234;impassable;0;0;
2575;3234;impassable;0;0;
2576;3234;impassable;0;0;
2577;3234;impassable;0;0;
2578;3234;impassable;0;0;
2579;3234;impassable;0;0;
2580;3234;impassable;0;0;
2581;3234;impassable;0;0;
2582;3234;impassable;0;0;
2583;3234;impassable;0;0;
2584;3234;impassable;0;0;
2585;3234;impassable;0;0;
2586;3234;impassable;0;0;
2587;3234;impassable;0;0;
2588;3234;impassable;0;0;
2589;3234;impassable;0;0;
2590;3234;impassable;0;0;
2591;3234;impassable;0;0;
2592;3234;impassable;0;0;
2593;3234;impassable;0;0;
2594;3234;impassable;0;0;
2595;3234;impassable;0;0;
2596;3234;impassable;0;0;
2597;3234;impassable;0;0;
2598;3234;impassable;0;0;
2599;3234;impassable;0;0;
2600;3234;impassable;0;0;
2601;3234;impassable;0;0;
2602;3234;impassable;0;0;
2603;3234;impassable;0;0;
2604;3234;impassable;0;0;
2605;3234;impassable;0;0;
2606;3234;impassable;0;0;
2607;3234;impassable;0;0;
2608;3234;impassable;0;0;
2609;3234;impassable;0;0;
2610;3234;impassable;0;0;
2611;3234;impassable;0;0;
2612;3234;impassable;0;0;
2613;3234;impassable;0;0;
2614;3234;impassable;0;0;
2615;3234;impassable;0;0;
2616;3234;impassable;0;0;
2617;3234;impassable;0;0;
2618;3234;impassable;0;0;
2619;3234;impassable;0;0;
2620;3234;impassable;0;0;
2621;3234;impassable;0;0;
2622;3234;impassable;0;0;
2623;3234;impassable;0;0;
2624;3234;impassable;0;0;
2625;3234;impassable;0;0;
2626;3234;impassable;0;0;
2627;3234;impassable;0;0;
2628;3234;impassable;0;0;
2629;3234;impassable;0;0;
2630;3234;impassable;0;0;
2631;3234;impassable;0;0;
2632;3234;impassable;0;0;
2633;3234;impassable;0;0;
2634;3234;impassable;0;0;
2635;3234;impassable;0;0;
2636;3234;impassable;0;0;
2637;3234;impassable;0;0;
2638;3234;impassable;0;0;
2639;3234;impassable;0;0;
2640;3234;impassable;0;0;
2641;3234;impassable;0;0;
2642;3234;impassable;0;0;
2643;3234;impassable;0;0;
2644;3234;impassable;0;0;
2645;3234;impassable;0;0;
2646;3234;impassable;0;0;
2647;3234;impassable;0;0;
2648;3234;impassable;0;0;
2649;3234;impassable;0;0;
2650;3234;impassable;0;0;
2651;3234;impassable;0;0;
2652;3234;impassable;0;0;
2653;3234;impassable;0;0;
2654;3234;impassable;0;0;
2655;3234;impassable;0;0;
2656;3234;impassable;0;0;
2657;3234;impassable;0;0;
2658;3234;impassable;0;0;
2659;3234;impassable;0;0;
2660;3234;impassable;0;0;
2661;3234;impassable;0;0;
2662;3234;impassable;0;0;
2663;3234;impassable;0;0;
2664;3234;impassable;0;0;
2665;3234;impassable;0;0;
2666;3234;impassable;0;0;
2667;3234;impassable;0;0;
2668;3234;impassable;0;0;
2669;3234;impassable;0;0;
2670;3234;impassable;0;0;
2671;3234;impassable;0;0;
2672;3234;impassable;0;0;
2673;3234;impassable;0;0;
2674;3234;impassable;0;0;
2675;3234;impassable;0;0;
2676;3234;impassable;0;0;
2677;3234;impassable;0;0;
2678;3234;impassable;0;0;
2679;3234;impassable;0;0;
2680;3234;impassable;0;0;
2681;3234;impassable;0;0;
2682;3234;impassable;0;0;
2683;3234;impassable;0;0;
2684;3234;impassable;0;0;
2685;3234;impassable;0;0;
2686;3234;impassable;0;0;
2687;3234;impassable;0;0;
2688;3234;impassable;0;0;
2689;3234;impassable;0;0;
2690;3234;impassable;0;0;
2691;3234;impassable;0;0;
2692;3234;impassable;0;0;
2693;3234;impassable;0;0;
2694;3234;impassable;0;0;
2695;3234;impassable;0;0;
2696;3234;impassable;0;0;
2697;3234;impassable;0;0;
2698;3234;impassable;0;0;
2699;3234;impassable;0;0;
2700;3234;impassable;0;0;
2701;3234;impassable;0;0;
2702;3234;impassable;0;0;
3246;3234;impassable;0;0;
3249;3234;impassable;0;0;
3250;3234;impassable;0;0;
3251;3234;impassable;0;0;
3252;3234;impassable;0;0;
3254;3234;impassable;0;0;
3255;3234;impassable;0;0;
3256;3234;impassable;0;0;
3257;3234;impassable;0;0;
3258;3234;impassable;0;0;
3259;3234;impassable;0;0;
3260;3234;impassable;0;0;
3261;3234;impassable;0;0;
3262;3234;impassable;0;0;
3263;3234;impassable;0;0;
3264;3234;impassable;0;0;
3265;3234;impassable;0;0;
3266;3234;impassable;0;0;
3267;3234;impassable;0;0;
3268;3234;impassable;0;0;
3269;3234;impassable;0;0;
3270;3234;impassable;0;0;
3271;3234;impassable;0;0;
3272;3234;impassable;0;0;
3273;3234;impassable;0;0;
3274;3234;impassable;0;0;
3276;3234;impassable;0;0;
3277;3234;impassable;0;0;
3278;3234;impassable;0;0;
3279;3234;impassable;0;0;
3280;3234;impassable;0;0;
3281;3234;impassable;0;0;
3282;3234;impassable;0;0;
3283;3234;impassable;0;0;
3284;3234;impassable;0;0;
3285;3234;impassable;0;0;
3286;3234;impassable;0;0;
3287;3234;impassable;0;0;
3288;3234;impassable;0;0;
3289;3234;impassable;0;0;
3290;3234;impassable;0;0;
3291;3234;impassable;0;0;
3292;3234;impassable;0;0;
3293;3234;impassable;0;0;
3294;3234;impassable;0;0;
3295;3234;impassable;0;0;
3296;3234;impassable;0;0;
3300;3234;impassable;0;0;
3301;3234;impassable;0;0;
3302;3234;impassable;0;0;
3303;3234;impassable;0;0;
3304;3234;impassable;0;0;
#### Sea Adjacencies ####
2881;2513;sea;0;0;
2881;2515;sea;0;0;
2881;2516;sea;0;0;
2992;2335;sea;0;0;
2992;2400;sea;0;0;
2992;2334;sea;0;0;
2992;2399;sea;0;0;
3200;2133;sea;0;0;
2875;2482;sea;0;0;
2874;2482;sea;0;0;
2880;2513;sea;0;0;
2876;2513;sea;0;0;
2876;2514;sea;0;0;
2876;2516;sea;0;0;
2876;2512;sea;0;0;
2876;2510;sea;0;0;
3248;2334;sea;0;0;
2993;2334;sea;0;0;
2993;2333;sea;0;0;
2868;2482;sea;0;0;
2868;2477;sea;0;0;
2868;2493;sea;0;0;
2868;2491;sea;0;0;
2868;2494;sea;0;0;
2868;2492;sea;0;0;
2867;2482;sea;0;0;
2867;2479;sea;0;0;
2867;2477;sea;0;0;
2867;2476;sea;0;0;
2867;2472;sea;0;0;
3048;2131;sea;0;0;
2991;2399;sea;0;0;
2991;2398;sea;0;0;
2879;2512;sea;0;0;
2879;2511;sea;0;0;
2879;2571;sea;0;0;
3061;2132;sea;0;0;
2866;2472;sea;0;0;
2866;2468;sea;0;0;
2866;2469;sea;0;0;
2878;2510;sea;0;0;
2878;2509;sea;0;0;
2878;2571;sea;0;0;
2994;2333;sea;0;0;
2994;2332;sea;0;0;
2994;2328;sea;0;0;
2994;2329;sea;0;0;
2870;2498;sea;0;0;
2870;2497;sea;0;0;
2870;2504;sea;0;0;
2869;2492;sea;0;0;
2869;2504;sea;0;0;
2869;2496;sea;0;0;
2990;2396;sea;0;0;
2990;2392;sea;0;0;
2990;2355;sea;0;0;
2990;2354;sea;0;0;
2990;2352;sea;0;0;
2913;2090;sea;0;0;
2913;2091;sea;0;0;
2913;2087;sea;0;0;
2913;2088;sea;0;0;
2913;2084;sea;0;0;
2871;2497;sea;0;0;
2871;2499;sea;0;0;
2912;2096;sea;0;0;
2912;2091;sea;0;0;
2912;2098;sea;0;0;
2911;2098;sea;0;0;
2911;2100;sea;0;0;
2911;2111;sea;0;0;
2911;2113;sea;0;0;
2865;2469;sea;0;0;
2865;2470;sea;0;0;
2865;2483;sea;0;0;
2865;2484;sea;0;0;
3220;2508;sea;0;0;
2910;2113;sea;0;0;
2910;2049;sea;0;0;
2910;2050;sea;0;0;
2910;2051;sea;0;0;
2910;2057;sea;0;0;
2910;2059;sea;0;0;
2872;2499;sea;0;0;
2872;2502;sea;0;0;
2872;2602;sea;0;0;
2989;2352;sea;0;0;
2989;2351;sea;0;0;
2989;2344;sea;0;0;
2989;2347;sea;0;0;
2989;2348;sea;0;0;
2989;2345;sea;0;0;
2989;2360;sea;0;0;
2989;2359;sea;0;0;
2995;2329;sea;0;0;
2995;2330;sea;0;0;
2995;2325;sea;0;0;
2995;2326;sea;0;0;
2914;2084;sea;0;0;
2864;2484;sea;0;0;
2864;2487;sea;0;0;
2909;2117;sea;0;0;
2909;2122;sea;0;0;
2909;2124;sea;0;0;
2909;2059;sea;0;0;
2909;2061;sea;0;0;
3080;2117;sea;0;0;
3080;2118;sea;0;0;
3182;2552;sea;0;0;
3182;2553;sea;0;0;
2907;2118;sea;0;0;
2907;2119;sea;0;0;
2907;2126;sea;0;0;
2907;2120;sea;0;0;
3187;2552;sea;0;0;
3159;801;sea;0;0;
3159;2545;sea;0;0;
2988;2347;sea;0;0;
2988;2464;sea;0;0;
2988;2463;sea;0;0;
2988;2461;sea;0;0;
2915;2084;sea;0;0;
2915;2083;sea;0;0;
2915;2079;sea;0;0;
2915;2004;sea;0;0;
2882;1097;sea;0;0;
2882;2535;sea;0;0;
3185;2545;sea;0;0;
3179;2540;sea;0;0;
3179;2548;sea;0;0;
3179;2520;sea;0;0;
3179;2545;sea;0;0;
3179;2544;sea;0;0;
2996;2326;sea;0;0;
2996;2323;sea;0;0;
2996;2322;sea;0;0;
2996;2305;sea;0;0;
2873;2602;sea;0;0;
2873;2501;sea;0;0;
3192;2535;sea;0;0;
2908;2125;sea;0;0;
3170;2545;sea;0;0;
3170;801;sea;0;0;
3170;2553;sea;0;0;
3170;2546;sea;0;0;
3219;2454;sea;0;0;
2884;2535;sea;0;0;
2884;2536;sea;0;0;
2884;2534;sea;0;0;
2902;2122;sea;0;0;
2902;2124;sea;0;0;
2902;2061;sea;0;0;
2902;2121;sea;0;0;
2902;2060;sea;0;0;
2902;2120;sea;0;0;
2902;2063;sea;0;0;
2902;2123;sea;0;0;
2902;2039;sea;0;0;
2860;2488;sea;0;0;
2860;2528;sea;0;0;
2860;2529;sea;0;0;
2987;2461;sea;0;0;
2987;2457;sea;0;0;
2987;2455;sea;0;0;
2987;2451;sea;0;0;
2987;2447;sea;0;0;
2987;2448;sea;0;0;
2863;2604;sea;0;0;
2863;2488;sea;0;0;
2863;2506;sea;0;0;
2863;2505;sea;0;0;
2863;2529;sea;0;0;
2863;1560;sea;0;0;
2809;2501;sea;0;0;
2809;1443;sea;0;0;
2809;1441;sea;0;0;
2809;1445;sea;0;0;
2809;1446;sea;0;0;
2809;2647;sea;0;0;
2809;1439;sea;0;0;
2809;1444;sea;0;0;
3180;2553;sea;0;0;
3180;2551;sea;0;0;
3177;2520;sea;0;0;
3177;2540;sea;0;0;
3177;2542;sea;0;0;
3177;2544;sea;0;0;
3177;2543;sea;0;0;
3177;2547;sea;0;0;
2903;2120;sea;0;0;
2903;2125;sea;0;0;
2903;2127;sea;0;0;
3203;2129;sea;0;0;
3038;2129;sea;0;0;
3190;2336;sea;0;0;
2861;2501;sea;0;0;
2861;2505;sea;0;0;
2861;2506;sea;0;0;
3076;2244;sea;0;0;
2916;2004;sea;0;0;
2916;2003;sea;0;0;
2916;1999;sea;0;0;
2916;2001;sea;0;0;
3175;2553;sea;0;0;
3175;2551;sea;0;0;
3104;2066;sea;0;0;
3104;2067;sea;0;0;
3104;2581;sea;0;0;
3104;2040;sea;0;0;
3104;2042;sea;0;0;
3077;2244;sea;0;0;
2901;2120;sea;0;0;
2901;2124;sea;0;0;
2901;2039;sea;0;0;
2901;2127;sea;0;0;
2901;2038;sea;0;0;
2901;2036;sea;0;0;
2901;2048;sea;0;0;
2901;2037;sea;0;0;
2901;2029;sea;0;0;
2901;2030;sea;0;0;
2859;2534;sea;0;0;
2859;2528;sea;0;0;
2859;2539;sea;0;0;
2997;2305;sea;0;0;
2997;2309;sea;0;0;
2997;2307;sea;0;0;
2997;2308;sea;0;0;
2997;2578;sea;0;0;
2997;2304;sea;0;0;
2997;2297;sea;0;0;
3176;2546;sea;0;0;
3176;2526;sea;0;0;
2986;2448;sea;0;0;
2986;2449;sea;0;0;
2986;2439;sea;0;0;
2806;2244;sea;0;0;
2806;1414;sea;0;0;
2806;1416;sea;0;0;
3191;2541;sea;0;0;
2885;2534;sea;0;0;
2885;2539;sea;0;0;
2885;1531;sea;0;0;
2808;1441;sea;0;0;
2808;1440;sea;0;0;
2808;1442;sea;0;0;
2808;1438;sea;0;0;
2808;1439;sea;0;0;
2854;1446;sea;0;0;
2854;1444;sea;0;0;
2854;1451;sea;0;0;
2854;1450;sea;0;0;
2854;1449;sea;0;0;
2858;2528;sea;0;0;
2858;2530;sea;0;0;
2858;2537;sea;0;0;
2858;2539;sea;0;0;
2858;2531;sea;0;0;
2858;1531;sea;0;0;
2807;1438;sea;0;0;
2807;1420;sea;0;0;
2807;1419;sea;0;0;
2807;1416;sea;0;0;
3103;2017;sea;0;0;
3103;2016;sea;0;0;
3103;2046;sea;0;0;
3103;1989;sea;0;0;
3103;1990;sea;0;0;
3103;1991;sea;0;0;
3103;2035;sea;0;0;
3103;2034;sea;0;0;
3103;2020;sea;0;0;
3103;1997;sea;0;0;
3103;2019;sea;0;0;
3103;2021;sea;0;0;
2811;1438;sea;0;0;
2811;1442;sea;0;0;
2811;1440;sea;0;0;
2811;1439;sea;0;0;
2811;1420;sea;0;0;
2811;1418;sea;0;0;
2811;1421;sea;0;0;
2811;1430;sea;0;0;
2811;1423;sea;0;0;
2811;1424;sea;0;0;
2811;1427;sea;0;0;
2811;1432;sea;0;0;
2810;1439;sea;0;0;
2810;1444;sea;0;0;
2810;1430;sea;0;0;
2810;1437;sea;0;0;
2810;1431;sea;0;0;
2810;1436;sea;0;0;
2810;1449;sea;0;0;
3053;2130;sea;0;0;
3054;2130;sea;0;0;
2862;1560;sea;0;0;
2862;1453;sea;0;0;
2862;1451;sea;0;0;
2862;1454;sea;0;0;
2862;1450;sea;0;0;
3073;2128;sea;0;0;
2917;2001;sea;0;0;
2917;1983;sea;0;0;
2917;2000;sea;0;0;
2917;2624;sea;0;0;
2917;1974;sea;0;0;
2917;1972;sea;0;0;
2917;1954;sea;0;0;
2917;1973;sea;0;0;
3240;2312;sea;0;0;
2813;1417;sea;0;0;
2813;1415;sea;0;0;
2813;1418;sea;0;0;
2813;1413;sea;0;0;
2813;1403;sea;0;0;
2813;1399;sea;0;0;
2813;1427;sea;0;0;
2813;1404;sea;0;0;
2813;1398;sea;0;0;
2813;1426;sea;0;0;
2805;1414;sea;0;0;
2805;1413;sea;0;0;
2805;1403;sea;0;0;
2805;1410;sea;0;0;
3072;2128;sea;0;0;
3072;1325;sea;0;0;
3109;2303;sea;0;0;
3109;2310;sea;0;0;
2804;1410;sea;0;0;
2804;1411;sea;0;0;
2804;1408;sea;0;0;
2852;1436;sea;0;0;
2852;1449;sea;0;0;
2852;1434;sea;0;0;
2852;1447;sea;0;0;
2852;1435;sea;0;0;
2852;1433;sea;0;0;
2985;2439;sea;0;0;
2985;2436;sea;0;0;
2985;2435;sea;0;0;
2985;2434;sea;0;0;
2853;1449;sea;0;0;
2853;1450;sea;0;0;
2853;1453;sea;0;0;
2853;1447;sea;0;0;
2853;1448;sea;0;0;
2853;2518;sea;0;0;
2853;1433;sea;0;0;
2853;1463;sea;0;0;
2856;1454;sea;0;0;
2856;1453;sea;0;0;
2856;1452;sea;0;0;
2856;2518;sea;0;0;
2856;2519;sea;0;0;
2857;2531;sea;0;0;
2857;1454;sea;0;0;
2812;1432;sea;0;0;
2812;1424;sea;0;0;
2812;1429;sea;0;0;
2812;1435;sea;0;0;
2812;1425;sea;0;0;
2812;1397;sea;0;0;
2887;1531;sea;0;0;
2887;610;sea;0;0;
2998;2297;sea;0;0;
2998;2295;sea;0;0;
2998;2298;sea;0;0;
2998;2292;sea;0;0;
3102;2044;sea;0;0;
3102;2047;sea;0;0;
3102;2028;sea;0;0;
3102;2019;sea;0;0;
3102;2023;sea;0;0;
3221;2527;sea;0;0;
3221;2522;sea;0;0;
2803;1411;sea;0;0;
